,tweet_favorite,tweet_id,tweet_retweet,user_favorite,user_follower,user_friend,user_id,user_mention_favorite,user_mention_follower,user_mention_friend,user_mention_id,user_mention_screen_name,user_mention_statuses,user_screen_name,user_statuses
461,1,771550420216913920,0,0,3,17,2842990064,N/A,N/A,N/A,10228272,YouTube,N/A,UnaroTV,384
462,0,771550414688821248,0,33,3,11,766356171884261376,N/A,N/A,N/A,899840029,UnspeakableGame,N/A,Ali_hj_hsn,11
463,0,771550411001958400,2,11091,1356,196,2357308219,N/A,N/A,N/A,2747215380,PinopeYT,N/A,Sparkierdust,3968
464,0,771550397097844736,45,17,8,54,2930444734,N/A,N/A,N/A,743565642406584320,Mika_Tu_diosa,N/A,minecraft_ana10,251
465,0,771550390374375424,0,1017,367,661,43839830,N/A,N/A,N/A,N/A,N/A,N/A,ColoradoGayGuy,11877
466,0,771550387845287940,0,8,5,9,770096612492382208,N/A,N/A,N/A,N/A,N/A,N/A,LeoTakacsTech,23
467,0,771550376650604544,625,85,10,207,755936909063430144,N/A,N/A,N/A,365815687,CrankThatFrank,N/A,emo2theextreme,47
468,0,771550367418986496,0,136,451,1155,61029918,N/A,N/A,N/A,10228272,YouTube,N/A,a1maverick2000,27302
469,0,771550363585437699,34,96,10,112,4547966592,N/A,N/A,N/A,1732320572,TheDaarick28,N/A,vargas_jenmy,16
470,0,771550333688356864,0,16144,265,489,4414829413,N/A,N/A,N/A,10228272,YouTube,N/A,WillyFtdany,7270
471,0,771550331763236864,0,0,9,70,4386625467,N/A,N/A,N/A,10228272,YouTube,N/A,SantiagoVR_YT,1645
472,0,771550330710478848,11,972,862,1828,2342711852,N/A,N/A,N/A,713670458520920065,Vilyyme,N/A,ASFSean,1618
473,0,771550327120146432,0,0,49,0,754636721912938496,N/A,N/A,N/A,N/A,N/A,N/A,Nealfo_Peuyjo,67479
474,0,771550326235115520,0,0,13,0,766955866872393729,N/A,N/A,N/A,N/A,N/A,N/A,Lueqjo_Veiwzo,20545
475,0,771550319998185472,19,4542,484,532,729207401585381376,N/A,N/A,N/A,2351822755,UreUr,N/A,rairaimikotama,1798
476,0,771550318601437185,0,0,13,0,766955866872393729,N/A,N/A,N/A,N/A,N/A,N/A,Lueqjo_Veiwzo,20545
477,0,771550314080051200,0,0,49,0,754636721912938496,N/A,N/A,N/A,N/A,N/A,N/A,Nealfo_Peuyjo,67479
478,0,771550313270489088,0,13689,272,584,1124329424,N/A,N/A,N/A,N/A,N/A,N/A,nichijou1328,24490
479,0,771550312876285952,0,25,16,51,3374732153,N/A,N/A,N/A,10228272,YouTube,N/A,coolXD47,86
480,0,771550311995453440,0,4,23,28,2763962791,N/A,N/A,N/A,10228272,YouTube,N/A,patriciocabre20,320
481,0,771550309323722756,0,0,13,0,766955866872393729,N/A,N/A,N/A,N/A,N/A,N/A,Lueqjo_Veiwzo,20545
482,0,771550307234918400,0,62,64,167,2907292838,N/A,N/A,N/A,10228272,YouTube,N/A,WinryLive,2111
483,0,771550302725996544,0,0,49,0,754636721912938496,N/A,N/A,N/A,N/A,N/A,N/A,Nealfo_Peuyjo,67479
484,0,771550240826494976,21,17,8,54,2930444734,N/A,N/A,N/A,1059314227,Sarikarip,N/A,minecraft_ana10,251
485,0,771550231913570304,0,0,10,5,3044816962,N/A,N/A,N/A,10228272,YouTube,N/A,RektlessGamer,387
486,0,771550230756007941,0,45,33,65,2200007071,N/A,N/A,N/A,10228272,YouTube,N/A,TibitoPlay,8418
487,0,771550219846549504,0,0,3,2,3284974952,N/A,N/A,N/A,10228272,YouTube,N/A,lew10gaming,338
488,0,771550216327565312,19,130,582,582,3219414012,N/A,N/A,N/A,2351822755,UreUr,N/A,44Motto_Fox,35816
489,0,771550198573039616,14,17,8,54,2930444734,N/A,N/A,N/A,730549831454863362,Maryam162611,N/A,minecraft_ana10,251
490,0,771550153509482503,0,331,8,48,4341483432,N/A,N/A,N/A,10228272,YouTube,N/A,forse_mike,228
491,0,771550145804513281,0,0,6,9,722968612714094592,N/A,N/A,N/A,N/A,N/A,N/A,chartryder,81
492,0,771550134693863424,19,13375,964,969,483390010,N/A,N/A,N/A,2351822755,UreUr,N/A,enocchiakaizo,7050
493,0,771550130252111874,0,3378,42,117,3572611876,N/A,N/A,N/A,10228272,YouTube,N/A,OmegaSilver153,1334
494,0,771550120689016832,0,0,19019,22284,178299719,N/A,N/A,N/A,N/A,N/A,N/A,inspire02a,175266
495,0,771550117031661568,0,2,30,22,1051636124,N/A,N/A,N/A,10228272,YouTube,N/A,gmcs101553980,2884
496,0,771550114921840640,1,42,26,55,757993643776946177,N/A,N/A,N/A,757975084552167424,JoshuaOnYT,N/A,cookie_master9,28
497,0,771550098073399296,5,290,90,100,804655850,N/A,N/A,N/A,2561304456,dexigaru,N/A,akaeda510,1972
498,0,771550093660913668,16,209,21,179,762286175793078272,N/A,N/A,N/A,727165809823469568,Deztinn,N/A,David7Vlogs,99
499,0,771550081489047554,1,169,9460,82,174199827,N/A,N/A,N/A,3268481137,jojo200047,N/A,zimisss,370928
500,0,771550053274050560,0,0,142,182,3101343229,N/A,N/A,N/A,N/A,N/A,N/A,Minecraft_jiten,5703
501,1,771550029609783297,0,4656,328,382,3237609136,N/A,N/A,N/A,3237609136,drunkenalpaca,N/A,drunkenalpaca,21642
502,0,771550021229555713,0,1,8,3,701465816609464320,N/A,N/A,N/A,N/A,N/A,N/A,MaxLeBot,27515
503,0,771550017341362176,0,2,92,129,399714917,N/A,N/A,N/A,10228272,YouTube,N/A,CaikeGamer01,28029
504,0,771549980796424192,52,698,306,39,729418096725762049,N/A,N/A,N/A,3142711188,FlxshDesigns,N/A,GamingVideoGFX,780
505,0,771549976958672896,1,1212,106,123,3268481137,N/A,N/A,N/A,N/A,N/A,N/A,jojo200047,1040
506,1,771549958717661184,0,22275,234,199,2745992073,N/A,N/A,N/A,N/A,N/A,N/A,romeo_dude801,2527
507,0,771549948420591616,0,2,51,54,578086553,N/A,N/A,N/A,10228272,YouTube,N/A,SmartindoIBC,859
508,0,771549920876646400,66,19197,138,421,1518110798,N/A,N/A,N/A,381007605,SeargeDP,N/A,HCpie1234576,3679
509,0,771549920478101504,0,5572,748,131,160532709,N/A,N/A,N/A,10228272,YouTube,N/A,WeThePiwko,93342
510,2,771549918871687168,0,27622,4506,179,2535185677,N/A,N/A,N/A,10228272,YouTube,N/A,ElBaskCraft,33364
511,0,771549904409759748,2,581,106,274,475517109,N/A,N/A,N/A,954042404,bisukko_m,N/A,RorisinMana,13427
512,0,771549884965007360,3,23,0,28,758387262887309312,N/A,N/A,N/A,2378916650,AircryYT,N/A,JesusValdez0726,14
513,0,771549878228951040,0,409,55,59,2990946730,N/A,N/A,N/A,10228272,YouTube,N/A,FarLandsGamer,1870
514,0,771549866073858048,0,5,11,33,3702535513,N/A,N/A,N/A,10228272,YouTube,N/A,SebastienButl3r,354
515,0,771549856011726849,16,89,110,778,736505520777875457,N/A,N/A,N/A,727165809823469568,Deztinn,N/A,_iNight_,1703
516,0,771549855508418560,0,59212,381,301,589673643,N/A,N/A,N/A,N/A,N/A,N/A,bisexualnaruto,226251
517,0,771549845689552896,0,359,61,191,701532514200866817,N/A,N/A,N/A,3063724065,ZaifMC,N/A,aveleyuhc,753
518,0,771549845681086465,0,2,34,74,2883116199,N/A,N/A,N/A,10228272,YouTube,N/A,AndrielCraftDBR,5251
519,1,771549825561038850,0,1,31,99,3181676808,N/A,N/A,N/A,10228272,YouTube,N/A,CookiezReturns,208
520,0,771549813103955969,0,0,3,7,1356410354,N/A,N/A,N/A,10228272,YouTube,N/A,Wafflemann89,329
521,0,771549806791581696,0,3,8,21,2726870275,N/A,N/A,N/A,N/A,N/A,N/A,alejandr81215,28
522,0,771549799883476992,0,154,80,240,454345598,N/A,N/A,N/A,10228272,YouTube,N/A,joshuaCanaday,2513
523,0,771549795198480384,0,349,24,70,4853292046,N/A,N/A,N/A,10228272,YouTube,N/A,DanielFarias778,441
524,0,771549785669021697,144,1536,280,241,4063421656,N/A,N/A,N/A,705740490348634112,luxIife,N/A,jackieblair0,2138
525,8,771549749115703296,0,1303,944,119,4153451176,N/A,N/A,N/A,N/A,N/A,N/A,WinkyTheMovie,2078
526,0,771549736222404609,0,7,26,126,386340849,N/A,N/A,N/A,10228272,YouTube,N/A,dr_malaca,2629
527,0,771549733315710976,0,0,293,4,2222309756,N/A,N/A,N/A,N/A,N/A,N/A,RedditPosterBot,121003
528,0,771549730530746372,0,37126,1968,1285,206154915,N/A,N/A,N/A,3301766214,FreyasDaughter,N/A,bumlaser,55661
529,0,771549713413779456,1890,9,5,17,3276947546,N/A,N/A,N/A,391953658,K3iferMC,N/A,jorge46538937,30
530,0,771549700537266176,0,143,31,45,3509040979,N/A,N/A,N/A,10228272,YouTube,N/A,Silly_Sausage7,1849
531,0,771549694040248321,0,167,1414,1585,2593622041,N/A,N/A,N/A,N/A,N/A,N/A,MCL8_OA,6313
532,0,771549686125568000,5,19197,138,421,1518110798,N/A,N/A,N/A,49198965,Matrixis,N/A,HCpie1234576,3679
533,0,771549671361646592,0,280,21,176,293620242,N/A,N/A,N/A,10228272,YouTube,N/A,danillolima99,6369
534,0,771549669394554880,1,170,426,3162,756959187691642880,N/A,N/A,N/A,29488879,KelliBMiller,N/A,AffMarketing100,182
535,0,771549663111413761,0,93,31,332,3000068035,N/A,N/A,N/A,10228272,YouTube,N/A,JasmineiWhite,296
536,0,771549656429977600,0,1,7,5,4197772403,N/A,N/A,N/A,10228272,YouTube,N/A,mastermufasadro,104
537,0,771549649970704384,0,34286,4790,295,2895228964,N/A,N/A,N/A,10228272,YouTube,N/A,zDanikGamer,58783
538,0,771549647630245888,0,447,46,108,705383805687721984,N/A,N/A,N/A,10228272,YouTube,N/A,RealAmeerYT,2207
539,0,771549644656476160,0,234,39,89,3116045122,N/A,N/A,N/A,10228272,YouTube,N/A,BMShadoW28,746
540,1,771549592160653316,0,12,9,36,725321512614551553,N/A,N/A,N/A,10228272,YouTube,N/A,PedroSauro10,26
541,1,771549591216857089,0,7451,253,469,2275449678,N/A,N/A,N/A,10228272,YouTube,N/A,perry5356,4216
542,0,771549584879341568,0,0,16,39,711497474490241024,N/A,N/A,N/A,10228272,YouTube,N/A,chauhuynh150411,11
543,0,771549584157925376,0,4887,94,110,522388410,N/A,N/A,N/A,N/A,N/A,N/A,ril_gw,33150
544,0,771549577920913408,5,52,3,40,770856639402500096,N/A,N/A,N/A,3810810974,bubbles_plays,N/A,thunderblazeryt,7
545,0,771549573542051842,4,356,30,207,4712339720,N/A,N/A,N/A,2479027048,Juego_Retro,N/A,WichoCastillo20,282
546,1,771549569863647233,0,5,6,49,3723342377,N/A,N/A,N/A,10228272,YouTube,N/A,Gooku1945,12
547,0,771549544710418433,0,213,1493,3967,3054046575,N/A,N/A,N/A,10228272,YouTube,N/A,Luh_3InLive,2390
548,0,771549541313032196,0,0,7,4,728163099455299584,N/A,N/A,N/A,N/A,N/A,N/A,Zytroid,32
549,0,771549535294193665,0,5,16,17,3166183125,N/A,N/A,N/A,10228272,YouTube,N/A,Deus_Ninja,5494
550,0,771549510359130112,1,50,557,1,768326261114568704,N/A,N/A,N/A,4903318730,NoobDadGaming,N/A,quantom_play,20773
551,0,771549489882476545,0,5,6,49,3723342377,N/A,N/A,N/A,10228272,YouTube,N/A,Gooku1945,12
552,0,771549475223379968,0,1135,39,79,3154387858,N/A,N/A,N/A,10228272,YouTube,N/A,maxsteel0529,6219
553,0,771549471540846594,0,1106,177,146,1092104880,N/A,N/A,N/A,N/A,N/A,N/A,K0aR4,10813
554,0,771549453509533696,1,15,3300,17,2730512939,N/A,N/A,N/A,4884816881,Redubsence,N/A,WarpGatesMine,82538
555,0,771549445250920448,0,1,9,42,4795975036,N/A,N/A,N/A,10228272,YouTube,N/A,MicroStyl1,91
556,0,771549441668939777,0,21,13,37,2561820627,N/A,N/A,N/A,10228272,YouTube,N/A,SharmeenJoseph,481
557,0,771549436933578752,0,267,11,20,750672408986673152,N/A,N/A,N/A,10228272,YouTube,N/A,luiz130410,1249
558,0,771549436879118336,47,1724,90,223,2219953886,N/A,N/A,N/A,1853845963,58_gopper,N/A,SUZUD_J,2001
559,0,771549422681415682,0,293,11,36,4297876594,N/A,N/A,N/A,10228272,YouTube,N/A,Cesar0648,956
560,0,771549418566803456,0,0,37,3,2740295593,N/A,N/A,N/A,10228272,YouTube,N/A,BDAPlaysMC,4040
561,0,771549411449057281,0,140,40,194,724781986557079556,N/A,N/A,N/A,10228272,YouTube,N/A,Pitombose,911
562,1,771549378205011968,0,21,110,405,19430932,N/A,N/A,N/A,N/A,N/A,N/A,flashx_454,16088
563,0,771549358768611329,0,0,5,34,699793558648131584,N/A,N/A,N/A,10228272,YouTube,N/A,abismael_o,772
564,0,771549343291547649,0,229,733,141,128877249,N/A,N/A,N/A,N/A,N/A,N/A,lunasoowon,64821
565,5,771549290464366594,0,1083,502,59,2550879715,N/A,N/A,N/A,N/A,N/A,N/A,xKeelo,3319
566,0,771549279580069888,0,2,6,26,2924407545,N/A,N/A,N/A,10228272,YouTube,N/A,vandorstenj,1698
567,0,771549265550127104,5,68,0,1,770846272282591232,N/A,N/A,N/A,3810810974,bubbles_plays,N/A,datboiishereguy,7
568,0,771549263591460864,0,2,7,20,3505613541,N/A,N/A,N/A,10228272,YouTube,N/A,iSuperFrase,770
569,0,771549246961049600,1,188,4124,4547,2830060322,N/A,N/A,N/A,3833798420,RedyGlare_,N/A,MCServerFun,5575
570,0,771549234336104448,0,0,10,34,769769665946148865,N/A,N/A,N/A,10228272,YouTube,N/A,Game_PLayy,2
571,0,771549218225868801,0,15,1496,1487,21511099,N/A,N/A,N/A,N/A,N/A,N/A,wingston,117734
572,0,771549217827336192,0,40,2,9,713879265750695936,N/A,N/A,N/A,10228272,YouTube,N/A,quito_fx,1146
573,0,771549217147883520,0,56,3,20,3028345466,N/A,N/A,N/A,749612628461363200,SonOfShoop,N/A,780c564656df46c,12
574,0,771549200777515008,34,30,0,17,767606204088487937,N/A,N/A,N/A,3187183680,HotSpanishTV,N/A,Machine_JorgeTV,70
575,1,771549182821752832,0,919,583,304,1106825347,N/A,N/A,N/A,N/A,N/A,N/A,CheelyBenitez,7301
576,0,771549179965419525,0,99515,7768,293,400493019,N/A,N/A,N/A,N/A,N/A,N/A,ILYSBGIRLS,137175
577,0,771549174223339521,0,2,51,54,578086553,N/A,N/A,N/A,10228272,YouTube,N/A,SmartindoIBC,859
578,0,771549168254881792,22,2317,213,155,391732085,N/A,N/A,N/A,114118461,niconicoFe,N/A,guren789,42261
579,0,771549165167837188,0,5017,52,313,2806904337,N/A,N/A,N/A,10228272,YouTube,N/A,RenStole17,7582
